jungcouc,1.02E+18,2020/5/28 7:58,those cops did not show George Floyd any compassion.they murdered him instead. and they need to be held accountable and dealt a harsh judgement that hopefully ruins their lives.,,,1
marvelthirlwall,1.05E+18,2020/5/28 7:58,But George Floyd did not resist arrest£¬ He was murdered.,,,1
diinonara,1.14E+18,2020/5/28 7:58,Black people should not have to be model citizens for their lives to matter.,,,3
skarsfineline,9.42E+17,2020/5/28 7:58,"George Floyd was by all accounts a great man and christian, and that should be celebrated. But it should NOT be the reason for your outrage. The police killed him, and that is why it is fucked up.",,,2
j_ladrae,4579516306,2020/5/28 7:58,Can we stop calling it police brutality it is murder. ,,,1
luxrangerr,3403075803,2020/5/28 7:58,George Floyd's suffocation death at the hands of Minneapolis police officers has sparks riots in the city. In this video we look at both. The police officers in question have been fired. Were their actions justified or not.,,,4
thalia_charit,7.90E+17,2020/5/28 7:58,"Please SIGN IT ONLY TAKES 2MIN£¬ GEORGE WAS A SON, BROTHER, and A FATHER HIS FAMILY NEEDS JUSTICE.",,,2
Iightsuan,1.25E+18,2020/5/28 7:58,"Before reading the George Floyd situation I kept getting   reading the I can not breathe quotes and realized Eric Garner said the same last words nearly 6 years ago, when he also died from police brutality. You would have hoped something changed. ",,,2
wayvjisoo,2506521220,2020/5/28 7:58,"all lives will matter when the black lives finally do. think of it like a house is on fire, you are going to douse the one house that is on fire rather than dousing ALL the houses when they do not need it. ",,,3
EronHodges,173873737,2020/5/28 7:58,"Recruits have been calling me asking how do I feel about . Had over an hour convoy with one of my . I have so much to say, but not many characters to say it. This is not just a Black issue. it is all of OUR issue  .If you do not think it is then you are the PROBLEM.",,,3
Joy2Ur_World,1.11E+18,2020/5/28 7:58,Be fighting to say the black and wear box braids but can not even openly acknowledge how we are being slain in the streets and in our homes. Their complacency is a part of the problem.  ,,,3
allthelovexmgc,3124704851,2020/5/28 7:58,"Why are you bothered by her tweet. Bringing attention to a major issue, no matter where in the world, is important. Cops may not be killing black men here often but racism is still rampant. George Floyd did not have the privilege you do, or I do, and that discussion is important.",,,3
lost_mccynic,4893536435,2020/5/28 7:58,As a black man I am always on alert when encountering any engagement with police. God bless the family of George Floyd.,,,3
ReedAzana,1.15E+18,2020/5/28 7:58,"i was genuinely moved to tears by both of these events. one, luckily, is only part of a TV show but it is STILL a reality. George Floyd did no deserve to die. ",,,2
EmanuelSpeaks,399756035,2020/5/28 7:58,"Racism did not get worse, it is being recorded. ",,,3
wtfisnetflix,1.03E+18,2020/5/28 7:58,it is so draining seeing innocent black people being killed by the police. it is even more disgusting when people who have never/never will experience racism try to justify police brutality. ,,,3
S0FTIEHARU,1.09E+18,2020/5/28 7:58,Maybe try spending your time raising awareness about what happened to George Floyd and many other black people that have been murdered because of their colour of skin instead of this stupid stuff.,,,3
hwngfIwr,1.26E+18,2020/5/28 7:58,"We stand for what is right , Justice for George Floyd, Justice for Ahmaud Arbury, Justice for the victims of discrimination .",,,2
D43CHWITA,1.21E+18,2020/5/28 7:58,"why are no news articles talking about the police using TEAR GAS on peaceful protesters who are asking for justice for George Floyd. people can protest corona with guns, but people can not protest the murder of an innocent man with picket signs.",,,4
fairestlarri,1.25E+18,2020/5/28 7:58,"Four officers have been place on administrative leave. FBI to investigate the wrongful death of George Floyd, which allegedly had an verbal confrontation with local store clerk.",,,2
sribinnie,8.95E+17,2020/5/28 7:58,"keep tweeting this.this is the most important thing we must do.we should fight for people¡¯s rights and for respect. this is a world important issue, racism is everywhere and we have to fight this.",,,3
bluemoonjjong,9.73E+17,2020/5/28 7:58,Staying silent is condoning the racism towards black people. Stop being silent and fight for a community that is constantly getting oppressed.  ,,,3
finaIgrls,1.04E+18,2020/5/28 7:58,"guys, if you could take a minute or two to stop tweeting about other stuff and focus on this very serious issue it would be very much appreciated because an innocent man lost his life.",,,2
willgrqham,1.11E+18,2020/5/28 7:58,My heart broke when I saw the video of George Floyd being murdered by a police officer. it is truly a disgusting world we live in and things need to change.,,,2
lightsupnicoIe,1.01E+18,2020/5/28 7:58,"Again, what happened to George Floyd was a tragedy.",,,2
canyonflowers_,1.05E+18,2020/5/28 7:58, i am no different than George Floyd. this can happen to me and you. this is why we have to fight.,,,2
mazcves,1.26E+18,2020/5/28 7:58," THE SYSTEM HAS FAILED HIM AND SO MANY OTHER BLACK PEOPLE, WHEN WE PEOPLE FINALLY REALISE THAT THE SYSTEM NEEDS TO CHANGE AND IT NEEDS TO CHANGE NOW.",,,5
M4YFIELDS,9.07E+17,2020/5/28 7:58,if you are staying silent you are part of the problem. stand up for what's right.,,,2
Iesbianhwa,3978064235,2020/5/28 7:58,I have been triggered beyond belief today so i am going to leave for a bit but do not forget to sign the petition and help fight for justice for George Floyd.,,,2
blushjn,1.10E+18,2020/5/28 7:58,"George Floyd was murdered, but his murderer will likely never spend a day behind bars because George Floyd was a black man in America, and his killer wore a badge. ",,,1
CANYONPJM,1.25E+18,2020/5/28 7:58,More police accountability now. Peace to the senselessly murdered people and their families . Bring these cops to justice.,,,1
longlivswiftt,7.11E+17,2020/5/28 7:58,"Officer Involved in George Floyd's Death Beat Up Unarmed, Handcuffed Black Man in 2014.",,,1
lexaslilhoe,1.26E+18,2020/5/28 7:58,HIS NAME WAS GEORGE FLOYD AND HE COULDNT BREATHE. THE SYSTEM HAS FAILED HIM AND SO MANY OTHER BLACK PEOPLE. WHEN WE PEOPLE FINALLY REALISE THAT THE SYSTEM NEEDS TO CHANGE AND IT NEEDS TO CHANGE NOW.,,,5
shineeple,1.24E+18,2020/5/28 7:58,took you are time to tweet this instead and stay ignorant to whats actually happening in the world .  I just signed a petition to demand that the four police officers involved in murdered George Floyd be arrested and charged immediately. ,,,1
goldenstxl,1.25E+18,2020/5/28 7:58,all i ask of you is to ask and be curious about this. please stand up and do not be silent. ,,,2
Xilliann,9.64E+17,2020/5/28 7:58,"this is happening and yet you all still turned a blind eye. four men murdered George Floyd, the government and politicians are turning are saying nothing, instead of protecting it is citizens they are shooting us with rubber bullets and tear gas.",,,3
jsoulvrse,8.56E+17,2020/5/28 7:58,it is so hard to see my people being murdered for simply their skin color. everyone should speak up no matter what skin color you have. you guys have a voice so do not hold back . ,,,3
namusparkle,1.02E+18,2020/5/28 7:58,never stop talking about it. never forget George Floyd name or any other victims of murder committed by police officers. ,,,2
Legit_Quan,320430220,2020/5/28 7:58,Living in Ireland there is not much I can do in a situation like this but try raise awareness. If somehow you have not heard the news please take some time to educate yourself on the fucking disgusting behaviour of America Police in the George Floyd situation.  ,,,1
hourlyhoetaek,1.24E+18,2020/5/28 7:58,How do you thank local law enforcement while saying your heart goes out to George Floyd¡¯s family and friends. that is like thanking Ted Bundy and then saying sorry to his victim¡¯s family.,,,2
Iamcluelessx,3084903529,2020/5/28 7:58,"The George Floyd video is so heartbreaking to watch. Bystanders yelling to check a pulse for several minutes, and then when EMS arrives, they checked a pulse and did not even initiate CPR.",,,2
sukkarights,1.20E+18,2020/5/28 7:58,white on black racism literally kills. that is so fucking disgusting and to still NOT support when a man  has died.,,,3
lmxtouch,1.19E+18,2020/5/28 7:58,"an unarmed black man George Floyd who was not resisting arrest, was choked to death by a white police officer, on suspicion of a fraudulent ten dollar bill.",,,2
snlstruggles,1.23E+18,2020/5/28 7:58,"his name was George Floyd. cause of death, died after pleading that he could not breathe while a police officer held him down with a knee on his neck. ",,,2
trivia_yoongis,8.79E+17,2020/5/28 7:58,where George Floyd passed and the protests are near my neighborhood and i have not been outside all day today or yesterday just because i am scared for my life . it is more than just a twitter tag it is a daily struggle.,,,4
glowIip,1.24E+18,2020/5/28 7:58,at a time we should be coming together for George Floyd can you at least for one day give it a rest for fuck sake.,,,2
snlstruggles,1.23E+18,2020/5/28 7:58,There is no need to keep showing the video of George Floyd being killed by the Cop over and over again. It does not do his memory and human dignity any So please stop it.,,,2
